id;ticker;name;market;field
757760;BOOZT;Boozt;Mid Cap Stockholm;Konsument, cyklisk
572376;HOVD;Hövding Sverige;First North Stockholm;Konsument, cyklisk
127201;EWRK;eWork Group;Small Cap Stockholm;Teknik
153030;SIGN B;Signatur Fastigheter B;First North Stockholm;Fastigheter
948696;TRIBO B;Triboron International B;First North Stockholm;Råvaror
853419;JDT;JonDeTech Sensors;First North Stockholm;Teknik
739019;HEMC;Hemcheck Sweden;First North Stockholm;Sjukvård
679542;FLOWS;Flowscape;Spotlight Stock Market;Teknik
5436;IS;Image Systems;Small Cap Stockholm;Teknik
5335;SVED B;Svedbergs B;Small Cap Stockholm;Industri
694164;ENG;Int. Engelska Skolan;Mid Cap Stockholm;Konsument, stabil
5247;INVE B;Investor B;Large Cap Stockholm;Finans
521020;SEAL;Sealwacs;Spotlight Stock Market;Teknik
674279;SYNACT;SynAct;Spotlight Stock Market;Sjukvård
745957;ANNX;Annexin Pharmaceuticals;First North Stockholm;Sjukvård
220127;ARISE;Arise;Small Cap Stockholm;Allmännyttigt
644518;XINT;Xintela;First North Stockholm;Sjukvård
87487;BINERO;Binero Group;First North Stockholm;Teknik
528238;LUG;Lundin Gold;Mid Cap Stockholm;Råvaror
769140;OMNI;OmniCar;Spotlight Stock Market;Teknik
5443;MSON A;Midsona A;Mid Cap Stockholm;Konsument, stabil
102329;LOVI;Lovisagruvan;Spotlight Stock Market;Råvaror
611717;ALZ;Alzinova;First North Stockholm;Sjukvård
405815;SAGA B;Sagax B;Large Cap Stockholm;Fastigheter
709195;VOLO;Volati;Mid Cap Stockholm;Industri
679400;PENCON;Pen Concept;Spotlight Stock Market;Industri
663157;CYXO;Cyxone;First North Stockholm;Sjukvård
741116;EATG;EatGood;Spotlight Stock Market;Teknik
795795;FNM;Ferronordic;Mid Cap Stockholm;Industri
695019;MALAR;Mälaråsen;Spotlight Stock Market;Fastigheter
80347;AGRO;Agromino;Small Cap Stockholm;Konsument, stabil
33056;EXALT;Exalt;Spotlight Stock Market;Teknik
668939;CRNO B;Cereno Scientific B;Spotlight Stock Market;Teknik
700234;GPX;Gasporox;First North Stockholm;Teknik
1069786;STVA BTA B;Star Vault BTA B;Spotlight Stock Market;-
5327;NOLA B;Nolato B;Large Cap Stockholm;Industri
5301;AF B;ÅF Pöyry B;Large Cap Stockholm;Industri
523282;AM1S;Ahlstrom-Munksjö Oyj;Large Cap Stockholm;Råvaror
813886;CGIT B;CGit B;Spotlight Stock Market;Teknik
654224;VADS;Vadsbo Switchtech;Spotlight Stock Market;Teknik
963520;SLITE;Slitevind;First North Stockholm;Teknik
74787;WISE;Wise Group;Small Cap Stockholm;Industri
361935;RESP;Respiratorius;Spotlight Stock Market;Sjukvård
5279;CONS B;Consilium B;Small Cap Stockholm;Industri
1047517;TRAIN B;Train Alliance Sweden B;First North Stockholm;Industri
5352;VSSAB B;Viking Supply Ships B;Small Cap Stockholm;Industri
764494;NITRO;Nitro Games;First North Stockholm;Kommunikation
730256;HOYLU;Hoylu;First North Stockholm;Teknik
972553;8TRA;TRATON;Large Cap Stockholm;Industri
716638;APTR;AppSpotr;Spotlight Stock Market;Teknik
791945;SBB PREF;Samhällsbyggnads i Norden Pref;First North Stockholm;Fastigheter
569319;STAR A;Starbreeze A;Small Cap Stockholm;Kommunikation
810953;ARJO B;Arjo B;Large Cap Stockholm;Sjukvård
572375;COOR;Coor Service Management Hold.;Mid Cap Stockholm;Industri
708821;STRLNG;Swedish Stirling;Nordic SME;Industri
5353;CAST;Castellum;Large Cap Stockholm;Fastigheter
757512;TERRNT B;TerraNet Holding B;First North Stockholm;Teknik
5337;SVOL B;Svolder B;Mid Cap Stockholm;Finans
5325;NIBE B;NIBE Industrier B;Large Cap Stockholm;Industri
568621;COLL;Collector;Mid Cap Stockholm;Finans
569316;HEIM PREF;Heimstaden Pref;First North Stockholm;Fastigheter
5484;BIOT;Biotage;Mid Cap Stockholm;Sjukvård
779533;HDW B;H&D Wireless Sweden Holding B;First North Stockholm;Teknik
799239;3KR;Tre Kronor Property Investment;First North Stockholm;Fastigheter
5330;PEAB B;Peab B;Large Cap Stockholm;Industri
5256;SEB C;SEB C;Large Cap Stockholm;Finans
569438;NIL B;Nilörngruppen B;Small Cap Stockholm;Konsument, cyklisk
5389;ORTI A;Ortivus A;Small Cap Stockholm;Sjukvård
347407;MEDF;Medfield;Spotlight Stock Market;Sjukvård
420109;KENH;Kentima Holding;First North Stockholm;Teknik
262988;QLRO;Qliro Group;Mid Cap Stockholm;Konsument, cyklisk
760105;PHYR PREF;Preservia Hyresfastigheter PREF;Nordic SME;Fastigheter
362522;MANG;Mangold;First North Stockholm;Finans
5406;SINT;SinterCast;Small Cap Stockholm;Teknik
5434;KLED;Kungsleden;Large Cap Stockholm;Fastigheter
5594;KLOV A;Klövern A;Large Cap Stockholm;Fastigheter
1029492;KOLL;Kollect on Demand Holding;First North Stockholm;Industri
710499;BYGGP;ByggPartner;First North Stockholm;Industri
5513;SKMO;Skåne-möllan;First North Stockholm;Konsument, stabil
611718;DOM;Dometic Group;Large Cap Stockholm;Teknik
5255;SEB A;SEB A;Large Cap Stockholm;Finans
1010554;TRG;Transcendent Group;First North Stockholm;Industri
653461;RESURS;Resurs Holding;Large Cap Stockholm;Finans
158470;PRCO B;Precio Fishbone B;First North Stockholm;Teknik
832753;NP3 PREF;NP3 Fastigheter Pref;Mid Cap Stockholm;Fastigheter
5423;TRENT;Trention;Small Cap Stockholm;Finans
438054;SYNT;SyntheticMR;Spotlight Stock Market;Sjukvård
632719;CTM;Catena Media;Mid Cap Stockholm;Konsument, cyklisk
46787;NLAB;ENLABS;First North Stockholm;Konsument, cyklisk
1007086;FLMNG;Fleming Properties;Spotlight Stock Market;Fastigheter
290011;BULTEN;Bulten;Mid Cap Stockholm;Konsument, cyklisk
6047;BRE2;Bredband2 i Skandinavien;First North Stockholm;Kommunikation
5321;LATO B;Latour B;Large Cap Stockholm;Finans
659588;CLEMO;Clean Motion;First North Stockholm;Konsument, cyklisk
7022;CE;Cortus Energy;First North Stockholm;Allmännyttigt
861430;EPI A;Epiroc A;Large Cap Stockholm;Industri
768977;ASPIRE;Aspire Global;First North Stockholm;Konsument, cyklisk
865200;CALMA B;Calmark B;Spotlight Stock Market;Sjukvård
5433;HIQ;HiQ International;Mid Cap Stockholm;Teknik
895245;LUMITO;Lumito;Nordic SME;Sjukvård
550518;HOFI;Hoist Finance;Mid Cap Stockholm;Finans
482657;KAMBI;Kambi Group Plc;First North Stockholm;Konsument, cyklisk
5410;RAY B;RaySearch Laboratories B;Mid Cap Stockholm;Sjukvård
376275;XVIVO;Xvivo Perfusion;Mid Cap Stockholm;Sjukvård
794527;JOFF-SDBD;J&O Forest Fund SDBD;Inofficiella (beQuoted);-
117108;AMAST;Amasten Fastighets;First North Stockholm;Fastigheter
416055;JOSA;Josab Water Solutions;Spotlight Stock Market;Industri
5457;CLAS B;Clas Ohlson B;Mid Cap Stockholm;Konsument, cyklisk
184054;ARCT;Arctic Minerals;First North Stockholm;Råvaror
564938;TRANS;Transtema Group;First North Stockholm;Kommunikation
329250;MACK B;Mackmyra Svensk Whisky B;First North Stockholm;Konsument, stabil
496155;DDM;DDM Holding;First North Stockholm;Finans
663401;BONAV A;Bonava A;Large Cap Stockholm;Konsument, cyklisk
668841;ALELIO;Alelion Energy Systems;First North Stockholm;Industri
970564;MOFAST;Mälardalens Omsorgsfastigheter;Spotlight Stock Market;Fastigheter
5275;BERG B;Bergman & Beving B;Mid Cap Stockholm;Industri
739058;SAMT B;Samtrygg Group B;Nordic SME;Fastigheter
87027;VNV SDB;Vostok New Ventures;Mid Cap Stockholm;Finans
852674;OVZON;Ovzon;First North Stockholm;Kommunikation
47787;AIK B;AIK Fotboll B;NGM;Konsument, cyklisk
521369;FOLLI;Follicum;Spotlight Stock Market;Sjukvård
965358;JOMA;John Mattson Fastighetsföret.;Mid Cap Stockholm;Fastigheter
829121;SMOL;Smoltek;Spotlight Stock Market;Teknik
949326;KAR;Karnov Group;Mid Cap Stockholm;Konsument, cyklisk
559455;VSD B;VibroSense Dynamics B;Spotlight Stock Market;Sjukvård
643541;ALIF B;AddLife B;Mid Cap Stockholm;Sjukvård
589883;ARBO B;Arbona B;Nordic SME;Finans
912388;CAG;CAG Group;First North Stockholm;Teknik
739176;INIT;Initiator Pharma;Spotlight Stock Market;Sjukvård
909436;ADVT;Adverty;Nordic SME;Kommunikation
555931;APTA;Aptahem;Spotlight Stock Market;Sjukvård
5285;HLDX;Haldex;Mid Cap Stockholm;Konsument, cyklisk
20487;QUIA;QuiaPEG Pharmaceuticals;Spotlight Stock Market;Sjukvård
719814;ACOU;AcouSort;Spotlight Stock Market;Sjukvård
489856;AMAST PREF;Amasten Fastighets Pref;First North Stockholm;Fastigheter
741998;ISOFOL;Isofol Medical;First North Stockholm;Sjukvård
1016782;WIL BT;WilLak BT;Nordic SME;-
5277;BURE;Bure Equity;Mid Cap Stockholm;Finans
174070;CAM B;Consensus B;Spotlight Stock Market;Finans
250993;AOI;Africa Oil;Mid Cap Stockholm;Energi
283036;VSEC;Vindico Group;Spotlight Stock Market;Industri
62248;UTG;Unlimited Travel Group;First North Stockholm;Konsument, cyklisk
5447;ABB;ABB Ltd;Large Cap Stockholm;Industri
729717;AERW B;Aerowash B;Spotlight Stock Market;Industri
667935;GOMX;GomSpace Group;First North Stockholm;Teknik
840508;ASTG B;Advanced Stabilized Technologies Group B;Nordic SME;Teknik
910098;JETPAK;Jetpak Top Holding;First North Stockholm;Industri
5399;LAMM B;Lammhults Design Group B;Small Cap Stockholm;Konsument, cyklisk
1022779;AMIDO;Amido;Spotlight Stock Market;Kommunikation
838544;BHG;Bygghemma Group First;Mid Cap Stockholm;Konsument, cyklisk
28219;PFE;Pfizer;Xterna listan;Sjukvård
684151;SUST;Sustainable Energy Solutions Sweden Holding;Nordic SME;Allmännyttigt
5438;MTG B;Modern Times Group B;Large Cap Stockholm;Kommunikation
5450;POOL B;Poolia B;Small Cap Stockholm;Industri
750330;MANTEX;Mantex;First North Stockholm;Industri
106733;BAHN B;Bahnhof B;Spotlight Stock Market;Kommunikation
414975;DMYD B;Diamyd Medical B;First North Stockholm;Sjukvård
741117;UNIBAP;Unibap;First North Stockholm;Teknik
313361;BRIX;Briox;Nordic SME;Teknik
670790;MAXF;MaxFastigheter i Sverige;First North Stockholm;Fastigheter
267388;DOME;Dome Energy;First North Stockholm;Energi
5235;ATCO B;Atlas Copco B;Large Cap Stockholm;Industri
544199;SDIP PREF;Sdiptech Pref;First North Stockholm;Industri
618978;TOL;Toleranzia;Spotlight Stock Market;Sjukvård
5491;ENRO;Eniro;Small Cap Stockholm;Kommunikation
941919;ACE;Ascelia Pharma;Small Cap Stockholm;Sjukvård
549022;CANTA;Cantargia;Small Cap Stockholm;Sjukvård
85488;ENDO;Endomines;Small Cap Stockholm;Råvaror
71815;F2M;Free2move Holding;Nordic SME;Teknik
286000;DIST;DistIT;First North Stockholm;Teknik
5331;PROF B;Profilgruppen B;Small Cap Stockholm;Industri
666686;SECARE;Swedencare;First North Stockholm;Sjukvård
896894;ZICC;Ziccum;Spotlight Stock Market;Sjukvård
579702;VEMF SDB;Vostok Emerging Finance;First North Stockholm;Finans
389478;RECY B;Recyctec B;Spotlight Stock Market;Råvaror
907825;NYF;Nyfosa;Large Cap Stockholm;Fastigheter
842107;GABA;Gabather;First North Stockholm;Sjukvård
799935;ASAI;Artificial Solutions Intern.;First North Stockholm;Teknik
33127;MOMENT;Moment Group;Small Cap Stockholm;Kommunikation
389363;CRWN;Crown Energy;NGM;Energi
716639;ACARIX;Acarix;First North Stockholm;Sjukvård
137694;NGAGE;Ngage Group;Spotlight Stock Market;Kommunikation
925449;IDL;IDL Biotech;Spotlight Stock Market;Sjukvård
43267;DIOS;Diös Fastigheter;Mid Cap Stockholm;Fastigheter
488235;HANZA;Hanza Holding;Small Cap Stockholm;Teknik
605176;NICA;Nanologica;Spotlight Stock Market;Sjukvård
5428;KNOW;Knowit;Mid Cap Stockholm;Teknik
668940;ABSL;Absolicon;Spotlight Stock Market;Teknik
18057;AMH2 B;Amhult 2 B;Spotlight Stock Market;Fastigheter
528935;AJA B;Byggmästare A J Ahlström H;First North Stockholm;Fastigheter
759586;NTGR;Net Trading Group NTG;Nordic SME;Konsument, cyklisk
5369;KINV B;Kinnevik B;Large Cap Stockholm;Finans
532956;SAPIAB;Saltängen Property Invest;First North Stockholm;Fastigheter
649096;PLEJD;Plejd;Spotlight Stock Market;Industri
5361;AZA;Avanza Bank Holding;Large Cap Stockholm;Finans
182108;EVERY A;Everysport A;Spotlight Stock Market;Kommunikation
5453;PACT;Proact IT Group;Mid Cap Stockholm;Teknik
641802;POLYG;Polygiene;First North Stockholm;Råvaror
910303;LIME;Lime Technologies;Small Cap Stockholm;Teknik
946999;TEQ;Teqnion;First North Stockholm;Industri
362015;ANGL;Angler Gaming;Spotlight Stock Market;Konsument, cyklisk
92747;ELN;Ellen;First North Stockholm;Konsument, stabil
293975;ENZY;Enzymatica;First North Stockholm;Sjukvård
32227;GGEO;Guideline Geo;NGM;Energi
759977;TCC;TCECUR Sweden;Nordic SME;Teknik
891292;META;Metacon;Nordic SME;Industri
5336;SVOL A;Svolder A;Mid Cap Stockholm;Finans
572677;REDS;Redsense Medical;Spotlight Stock Market;Sjukvård
5556;BILL;BillerudKorsnäs;Large Cap Stockholm;Råvaror
807130;TPGR;Time People Group;Nordic SME;Teknik
65247;NNH;New Nordic Healthbrands;First North Stockholm;Konsument, stabil
844356;INFREA;Infrea;First North Stockholm;Finans
1010246;CRBX;Carbiotix;Spotlight Stock Market;Sjukvård
5500;SVIK;Studsvik;Small Cap Stockholm;Industri
573769;PEGRO PREF;Pegroco Invest Pref;First North Stockholm;Finans
791946;BIOA B;BioArctic B;Mid Cap Stockholm;Sjukvård
711276;EDGE;Edgeware;Small Cap Stockholm;Teknik
18813;WIHL;Wihlborgs Fastigheter;Large Cap Stockholm;Fastigheter
5583;INTRUM;Intrum;Large Cap Stockholm;Finans
5466;MYCR;Mycronic;Large Cap Stockholm;Teknik
5415;XANO B;XANO Industri B;Mid Cap Stockholm;Industri
647423;SYDSV;Sydsvenska Hem;Spotlight Stock Market;Fastigheter
829353;BONES;BBS-Bioactive Bone Substitutes;First North Stockholm;Sjukvård
742358;ATIC;Actic Group;Small Cap Stockholm;Konsument, cyklisk
913957;SBB D;Samhällsbyggnadsbo. i Norden D;Large Cap Stockholm;Fastigheter
743016;FMM B;FM Mattsson Mora Group B;Small Cap Stockholm;Industri
462437;ECC B;Ecoclime B;Spotlight Stock Market;Industri
766071;SECS;Sensec Holding;First North Stockholm;Industri
1084009;GOLDB IL;GoldBlue IL;Nordic SME;-
471295;KAPIAB;Kallebäck Property Invest;First North Stockholm;Fastigheter
5418;SOF B;Softronic B;Small Cap Stockholm;Teknik
970856;MNTC;Mentice;First North Stockholm;Sjukvård
449643;DELARK;Delarka Holding;First North Stockholm;Fastigheter
5454;DURC B;Duroc B;Small Cap Stockholm;Industri
59810;LIAB;Lindab International;Mid Cap Stockholm;Industri
271108;UMIDA B;Umida B;Spotlight Stock Market;Konsument, stabil
636289;PSIB-B;Petrosibir B;Inofficiella (beQuoted);Teknik
717535;STW;SeaTwirl;First North Stockholm;Industri
517826;NXTMS;Nexstim Oyj;First North Stockholm;Sjukvård
5444;MSON B;Midsona B;Mid Cap Stockholm;Konsument, stabil
603362;KLAR;Klaria Pharma Holding;First North Stockholm;Sjukvård
1039730;ZWIPE;Zwipe;First North Stockholm;Teknik
659180;BOSJO;Bosjö Fastigheter;Spotlight Stock Market;Fastigheter
917017;FOOT B;Footway Group B;First North Stockholm;Konsument, cyklisk
644519;HUM;Humana;Mid Cap Stockholm;Sjukvård
12921;ALLG B;ALLGON B;First North Stockholm;Teknik
507540;INWI;Inwido;Mid Cap Stockholm;Industri
860295;FLEXM;Flexion Mobile;First North Stockholm;Kommunikation
520060;ZENI;Zenicor;Spotlight Stock Market;Sjukvård
7010;LUMI;Lundin Mining Corporation;Large Cap Stockholm;Råvaror
488686;AHA;ahaWorld;Spotlight Stock Market;Konsument, cyklisk
98087;HNSA;Hansa Biopharma;Mid Cap Stockholm;Sjukvård
811076;CORE B;Corem Property Group B;Mid Cap Stockholm;Fastigheter
749752;RENT;Rentunder Holding;Nordic SME;Industri
5257;SKA B;Skanska B;Large Cap Stockholm;Industri
389516;IES;IES Internet Express Scandinavia;Inofficiella (beQuoted);Teknik
666685;TFBANK;TF Bank;Mid Cap Stockholm;Finans
767878;PROMO;Promore Pharma;First North Stockholm;Sjukvård
51307;ALPH;AlphaHelix;Spotlight Stock Market;Sjukvård
709276;ADDERA;AdderaCare;First North Stockholm;Sjukvård
910323;BEYOND;Beyond Frames;Spotlight Stock Market;Kommunikation
131348;SWOL B;Swedol B;Mid Cap Stockholm;Konsument, cyklisk
335177;BRIG;Brighter;First North Stockholm;Sjukvård
813787;ORGO;Orgo Tech;Spotlight Stock Market;Teknik
716157;AINO;Aino Health;First North Stockholm;Sjukvård
767999;URBIT;Urb-it;First North Stockholm;Teknik
568303;SPEONE;SpectrumOne;First North Stockholm;Teknik
445784;PLAZ B;Platzer Fastigheter Holding B;Mid Cap Stockholm;Fastigheter
145081;MAV;Mavshack;First North Stockholm;Kommunikation
238408;CHAL B;Challenger Mobile B;Spotlight Stock Market;Kommunikation
26607;INDT;Indutrade;Large Cap Stockholm;Industri
5304;ACTI;Active Biotech;Small Cap Stockholm;Sjukvård
217519;CYCC;Cyclacel Pharmaceuticals Inc;NASDAQ;Sjukvård
266448;SAFT;Safety Insurance Group Inc;NASDAQ;Finans
488643;MIK;Michaels Companies Inc;NASDAQ;Konsument, cyklisk
582876;CNFR;Conifer Holdings Inc;NASDAQ;Finans
1013105;DAO;Youdao Inc;NYSE;Kommunikation
794954;RIOT;Riot Blockchain Inc;NASDAQ;Teknik
872164;GMO;General Moly Inc;NYSE;Råvaror
868695;MYFW;First Western Financial Inc;NASDAQ;Finans
3981;BBBY;Bed Bath & Beyond Inc;NASDAQ;Konsument, cyklisk
551756;SSD;Simpson Manufacturing Co Inc;NYSE;Industri
877290;TRMD;TORM A;NASDAQ;Energi
299376;CAR;Avis Budget Group Inc;NASDAQ;Industri
975454;ARTL;Artelo Biosciences Inc;NASDAQ;Sjukvård
907174;RTW;RTW Retailwinds Inc;NYSE;Konsument, cyklisk
388737;LL;Lumber Liquidators Holdings Inc;NYSE;Konsument, cyklisk
877273;CFBI;Community First Bancshares Inc;NASDAQ;Finans
168227;CARV;Carver Bancorp Inc;NASDAQ;Finans
1021155;CAN;Canaan Inc;NASDAQ;Teknik
214538;DAN;Dana Inc;NYSE;Konsument, cyklisk
169300;SYNL;Synalloy Corp;NASDAQ;Råvaror
4306;AZO;Autozone Inc;NYSE;Konsument, cyklisk
847274;INSP;Inspire Medical Systems Inc;NYSE;Sjukvård
417636;STWD;Starwood Property Trust Inc;NYSE;Fastigheter
1067685;AIKI;Aikido Pharma Inc;NASDAQ;Sjukvård
303736;SXC;SunCoke Energy Inc;NYSE;Råvaror
4521;HIW;Highwoods Properties Inc;NYSE;Fastigheter
176311;FFHL;Fuwei Films (Holdings) Co Ltd;NASDAQ;Konsument, cyklisk
185369;PLX;Protalix Biotherapeutics Inc;NYSE;Sjukvård
872138;NWHM;New Home Company Inc;NYSE;Konsument, cyklisk
182828;NTES;NetEase Inc;NASDAQ;Kommunikation
767869;SAFE;Safehold Inc;NYSE;Fastigheter
582162;PLNT;Planet Fitness Inc;NYSE;Konsument, cyklisk
194781;BIO;Bio Rad Laboratories Inc;NYSE;Sjukvård
907173;TLSA;Tiziana Life Sciences PLC;NASDAQ;Sjukvård
868954;ALLK;Allakos Inc;NASDAQ;Sjukvård
552595;FSB;Franklin Financial Network Inc;NYSE;Finans
679541;HOPE;Hope Bancorp Inc;NASDAQ;Finans
894875;SWI;SolarWinds Corp;NYSE;Teknik
632105;CRBP;Corbus Pharmaceuticals Holdings Inc;NASDAQ;Sjukvård
3437;CPB;Campbell Soup Co;NYSE;Konsument, stabil
545795;IRS;IRSA Inversiones y Representaciones SA;NYSE;Fastigheter
4040;LB;L Brands Inc;NYSE;Konsument, cyklisk
856537;XPL;Solitario Zinc Corp;NYSE;Råvaror
889113;ANIX;Anixa Biosciences Inc;NASDAQ;Sjukvård
801856;SAIL;SailPoint Technologies Holdings Inc;NYSE;Teknik
3727;SIVB;SVB Financial Group;NASDAQ;Finans
194598;OHI;Omega Healthcare Investors Inc;NYSE;Fastigheter
347448;CLIR;Clearsign Technologies Corp;NASDAQ;Industri
792655;MDB;MongoDB Inc;NASDAQ;Teknik
1001334;AREC;American Resources Corp;NASDAQ;Energi
931757;CREX;Creative Realities Inc;NASDAQ;Teknik
802036;SBT;Sterling Bancorp Inc;NASDAQ;Finans
3491;PNC;PNC Financial Services Group Inc;NYSE;Finans
822264;OSS;One Stop Systems Inc;NASDAQ;Teknik
1020797;LMPX;Lmp Automotive Holdings Inc;NASDAQ;Konsument, cyklisk
876975;DWSN;Dawson Geophysical Co;NASDAQ;Energi
4444;NOK;Nokia Oyj;NYSE;Teknik
493656;LOCO;El Pollo Loco Holdings Inc;NASDAQ;Konsument, cyklisk
516535;FGEN;FibroGen Inc;NASDAQ;Sjukvård
632095;NVFY;Nova LifeStyle Inc;NASDAQ;Konsument, cyklisk
871719;AIRI;Air Industries Group;NYSE;Industri
841334;OPBK;Open Bank;NASDAQ;Finans
1025028;OCFT;OneConnect Financial Technology Co Ltd;NYSE;Teknik
756436;SGH;Smart Global Holdings Inc;NASDAQ;Teknik
194671;VLY;Valley National Bancorp;NASDAQ;Finans
956887;AM;Antero Midstream Corp;NYSE;Energi
482615;ANET;Arista Networks Inc;NYSE;Teknik
3606;RS;Reliance Steel & Aluminum Co;NYSE;Råvaror
241051;SEED;Origin Agritech Ltd;NASDAQ;Råvaror
174334;CCO;Clear Channel Outdoor Holdings Inc;NYSE;Konsument, cyklisk
330923;DRRX;DURECT Corp;NASDAQ;Sjukvård
679015;PZG;Paramount Gold Nevada Corp;NYSE;Råvaror
124608;BDSI;BioDelivery Sciences International Inc;NASDAQ;Sjukvård
551766;SSB;South State Corp;NASDAQ;Finans
376124;NXST;Nexstar Media Group Inc;NASDAQ;Kommunikation
168086;PODD;Insulet Corp;NASDAQ;Sjukvård
622236;WLTW;Willis Towers Watson PLC;NASDAQ;Finans
501017;RDS.A;Royal Dutch Shell PLC Class A Share;NYSE;Energi
882336;BAC PR B;Bank of America Corp;NYSE;Finans
877243;CNTY;Century Casinos Inc;NASDAQ;Konsument, cyklisk
842097;BYFC;Broadway Financial Corp;NASDAQ;Finans
608456;MTCH;Match Group Inc;NASDAQ;Kommunikation
695193;SMIT;Schmitt Industries Inc;NASDAQ;Teknik
813714;EHC;Encompass Health Corp;NYSE;Sjukvård
194618;TRMK;Trustmark Corp;NASDAQ;Finans
677316;TPIC;TPI Composites Inc;NASDAQ;Industri
488836;CLDT;Chatham Lodging Trust;NYSE;Fastigheter
121836;NM;Navios Maritime Holdings Inc;NYSE;Industri
507155;TENX;Tenax Therapeutics Inc;NASDAQ;Sjukvård
522917;LBRDA;Liberty Broadband Corp;NASDAQ;Kommunikation
304476;DNKN;Dunkin' Brands Group Inc;NASDAQ;Konsument, cyklisk
469919;ICFI;ICF International Inc;NASDAQ;Industri
169292;HTBK;Heritage Commerce Corp;NASDAQ;Finans
276408;KOSS;Koss Corp;NASDAQ;Teknik
549748;KEN;Kenon Holdings Ltd;NYSE;Allmännyttigt
179610;AUDC;AudioCodes Ltd;NASDAQ;Teknik
871896;CVM;CEL-SCI Corp;NYSE;Sjukvård
877285;CATC;Cambridge Bancorp;NASDAQ;Finans
798241;SNBR;Sleep Number Corp;NASDAQ;Konsument, cyklisk
602276;MXIM;Maxim Integrated Products Inc;NASDAQ;Teknik
4440;RHI;Robert Half International Inc;NYSE;Industri
480144;ADMP;Adamis Pharmaceuticals Corp;NASDAQ;Sjukvård
382541;ATOS;Atossa Therapeutics Inc;NASDAQ;Sjukvård
348715;CSWC;Capital Southwest Corp;NASDAQ;Finans
872140;NES;Nuverra Environmental Solutions Inc;NYSE;Industri
532498;CPG;Crescent Point Energy Corp;NYSE;Energi
338659;PRLB;Proto Labs Inc;NYSE;Industri
901477;CTRC;Centric Brands Inc;NASDAQ;Konsument, cyklisk
869174;ESTA;Establishment Labs Holdings Inc;NASDAQ;Sjukvård
3682;HP;Helmerich and Payne Inc;NYSE;Energi
1001616;SCU;Sculptor Capital Management Inc;NYSE;Finans
550084;FARM;Farmer Bros Co;NASDAQ;Konsument, stabil
847275;IMTE;Integrated Media Technology Ltd;NASDAQ;Kommunikation
3570;HMN;Horace Mann Educators Corp;NYSE;Finans
124609;APOG;Apogee Enterprises Inc;NASDAQ;Industri
362596;FSBW;FS Bancorp Inc;NASDAQ;Finans
63988;SFL;SFL Corporation Ltd;NYSE;Industri
376149;CCI;Crown Castle International Corp;NYSE;Fastigheter
488791;DEI;Douglas Emmett Inc;NYSE;Fastigheter
873666;APPS;Digital Turbine Inc;NASDAQ;Teknik
545790;PME;Pingtan Marine Enterprise Ltd;NASDAQ;Konsument, stabil
194619;ANSS;ANSYS Inc;NASDAQ;Teknik
873658;ACNB;ACNB Corp;NASDAQ;Finans
435804;RMAX;Re/Max Holdings Inc;NYSE;Fastigheter
273876;NPTN;NeoPhotonics Corp;NYSE;Teknik
747904;TOCA;Tocagen Inc;NASDAQ;Sjukvård
954510;TPTX;Turning Point Therapeutics Inc;NASDAQ;Sjukvård
195769;NVEC;NVE Corp;NASDAQ;Teknik
311275;NYMX;Nymox Pharmaceutical Corp;NASDAQ;Sjukvård
847280;UBX;UNITY Biotechnology Inc;NASDAQ;Sjukvård
551752;SPNS;Sapiens International Corporation NV;NASDAQ;Teknik
703597;TWNK;Hostess Brands Inc;NASDAQ;Konsument, stabil
545780;GSL;Global Ship Lease Inc;NYSE;Industri
168208;ANIK;Anika Therapeutics Inc;NASDAQ;Sjukvård
547588;IBKC;IBERIABANK Corp;NASDAQ;Finans
4439;PWR;Quanta Services Inc;NYSE;Industri
871991;HCAP;Harvest Capital Credit Corp;NASDAQ;Finans
573762;ALRM;Alarm.com Holdings Inc;NASDAQ;Teknik
599237;ACRS;Aclaris Therapeutics Inc;NASDAQ;Sjukvård
5045;BAM;Brookfield Asset Management Inc;NYSE;Finans
3423;JWN;Nordstrom Inc;NYSE;Konsument, cyklisk
875208;PDLB;PDL Community Bancorp;NASDAQ;Finans
376126;OCN;Ocwen Financial Corp;NYSE;Finans
1037689;ONEM;1Life Healthcare Inc;NASDAQ;Sjukvård
3761;WDR;Waddell & Reed Financial Inc;NYSE;Finans
471249;AGTC;Applied Genetic Technologies Corp;NASDAQ;Sjukvård
220074;MTN;Vail Resorts Inc;NYSE;Konsument, cyklisk
4190;FCX;Freeport-McMoRan Inc;NYSE;Råvaror
3619;CSCO;Cisco Systems Inc;NASDAQ;Teknik
729083;CLPR;Clipper Realty Inc;NYSE;Fastigheter
995440;BBI;Brickell Biotech Inc;NASDAQ;Sjukvård
426404;ASC;Ardmore Shipping Corp;NYSE;Energi
638536;SUNW;Sunworks Inc;NASDAQ;Teknik
469921;DHIL;Diamond Hill Investment Group Inc;NASDAQ;Finans
490398;BBAR;Banco Bbva Argentina SA;NYSE;Finans
668937;CMRE PR D;Costamare Inc Pref;NYSE;Industri
452041;TGS;Transportadora de Gas del Sur SA;NYSE;Energi
794956;FAT;FAT Brands Inc;NASDAQ;Konsument, cyklisk
3904;HAL;Halliburton Co;NYSE;Energi
906695;WTRH;Waitr Holdings Inc;NASDAQ;Teknik
471235;TNET;TriNet Group Inc;NYSE;Industri
